a,b,c,w,r1,r2,V0,dcj,pcj,vcj,edet,e1,e2,e3,e4,e5,e6,e7,t0.1,t0.15,t0.25,t0.35,t0.5,t0.75,t1,t1.5,t2,t2.5,t3.5,t4.5
1580.0139,99.3334,1.226067,0.561964,6.218806,2.246469,0.544662,8.764035,36.428903,0.403906,4.768978,0.757680,3.694046,4.099552,4.220712,4.287669,4.334795,4.370851,0.726330,0.731594,1.037310,1.217275,1.430053,1.725230,1.946743,2.233361,2.397496,2.515753,2.637365,2.686434
768.8835,23.1326,0.744477,0.525897,4.513678,1.34387,0.544662,8.799865,38.646699,0.396582,5.042118,0.808929,3.857610,4.442947,4.626795,4.700055,4.738662,4.764244,0.764106,0.769148,1.081509,1.272187,1.486623,1.783801,2.002011,2.283155,2.453973,2.583917,2.732336,2.799426
1132.7636,51.0772,0.978815,0.564259,5.310382,1.787483,0.544662,8.856781,37.544423,0.402637,4.898367,0.774538,3.820509,4.317058,4.454004,4.515301,4.554253,4.583176,0.745208,0.750225,1.056342,1.244177,1.455018,1.752264,1.974308,2.264145,2.436387,2.563622,2.700279,2.756056
1044.8497,39.5089,0.659662,0.234506,5.080079,1.663515,0.544662,8.785787,36.484676,0.404395,5.423660,0.743830,3.652664,4.151493,4.300089,4.370035,4.416562,4.452782,0.729509,0.734838,1.037039,1.216212,1.422301,1.709718,1.924261,2.205018,2.374073,2.500532,2.641466,2.702165
1360.7903,109.4665,0.953784,0.362826,6.133622,2.275194,0.544662,8.719218,37.013211,0.400293,5.183778,0.796623,3.792985,4.194232,4.315018,4.384979,4.436361,4.477043,0.741666,0.746985,1.060401,1.243821,1.463123,1.764158,1.988526,2.275038,2.436932,2.552961,2.668903,2.715439
825.164,27.2522,1.319778,0.609049,4.648789,1.522834,0.544662,8.855454,38.882988,0.397559,5.025457,0.793909,3.779171,4.319776,4.496073,4.577785,4.628090,4.664426,0.759770,0.764629,1.072482,1.263946,1.475380,1.770433,1.986577,2.263458,2.429963,2.555940,2.697803,2.761881
999.8541,33.2594,0.851662,0.415292,4.958617,1.553253,0.544662,8.841456,37.336237,0.403027,5.117280,0.761701,3.752297,4.299034,4.465844,4.539852,4.585495,4.619232,0.741371,0.746484,1.050364,1.235222,1.442582,1.734049,1.951060,2.235251,2.407886,2.537915,2.685105,2.749771
895.5558,81.7243,1.679537,0.650867,5.361372,2.142716,0.544662,8.733932,39.112574,0.392578,5.107456,0.837381,3.924300,4.386373,4.533402,4.613948,4.669526,4.711374,0.763392,0.768544,1.089271,1.278097,1.504096,1.811418,2.037456,2.323190,2.486605,2.605390,2.727557,2.779572
941.8669,46.5755,0.846285,0.419792,5.017327,1.735329,0.544662,8.825796,38.211377,0.399121,5.156744,0.803777,3.876870,4.384214,4.529030,4.595539,4.638759,4.671552,0.758936,0.763983,1.075709,1.266401,1.481426,1.781681,2.004065,2.291102,2.461199,2.587336,2.722215,2.778158
660.8226,40.522,0.747053,0.49997,4.466254,1.731608,0.544662,8.752539,39.709621,0.390918,4.852882,0.857068,3.867452,4.312200,4.433438,4.486694,4.520227,4.545195,0.783467,0.788638,1.111818,1.305186,1.528636,1.830999,2.049250,2.319900,2.477041,2.592122,2.709849,2.757598
1513.6192,55.9946,1.443562,0.651261,5.777519,1.851384,0.544662,8.875436,36.657733,0.406641,4.975922,0.740201,3.799702,4.321838,4.476457,4.551101,4.599813,4.635923,0.725149,0.730156,1.029980,1.213188,1.420546,1.715630,1.939303,2.237276,2.416341,2.547705,2.693255,2.754576
1369.2443,51.7224,0.985361,0.464722,5.606629,1.769932,0.544662,8.811780,36.237491,0.406250,5.098032,0.743245,3.797558,4.326243,4.478259,4.549108,4.595410,4.630453,0.724031,0.729326,1.032122,1.211650,1.420747,1.714452,1.937238,2.234520,2.413906,2.545955,2.692633,2.754226
1047.2401,79.3772,1.484361,0.63286,5.535744,2.108837,0.544662,8.746019,38.134613,0.396777,4.979397,0.807176,3.851901,4.305335,4.443648,4.517530,4.568278,4.606542,0.750109,0.755281,1.070042,1.255942,1.476812,1.779449,2.003928,2.291096,2.456327,2.576554,2.700945,2.752756
1197.3519,40.8247,0.58002,0.296925,5.289157,1.602918,0.544662,8.829851,36.445500,0.405957,5.226372,0.747699,3.795026,4.345378,4.498643,4.562033,4.600462,4.629161,0.730800,0.736079,1.039008,1.220394,1.427987,1.720509,1.941313,2.235403,2.414660,2.548140,2.698187,2.761387
715.8155,50.5684,1.331654,0.593554,4.649668,1.950898,0.544662,8.802568,39.717160,0.392578,4.861853,0.831062,3.759115,4.184639,4.319424,4.390943,4.439862,4.476849,0.774432,0.779403,1.095860,1.288931,1.507662,1.806222,2.021522,2.287815,2.441481,2.554276,2.670709,2.720272
922.5839,41.7108,0.818894,0.532246,4.910482,1.741076,0.544662,8.825749,37.743433,0.400879,4.652416,0.772545,3.666279,4.115067,4.239404,4.294443,4.329132,4.354880,0.747650,0.752774,1.059030,1.244653,1.453360,1.744082,1.957996,2.231486,2.392976,2.513109,2.641250,2.694007
1202.4847,63.0611,1.077457,0.558097,5.519834,1.93999,0.544662,8.799385,37.023309,0.402832,4.836528,0.765358,3.754809,4.214421,4.343902,4.407166,4.449530,4.481553,0.735566,0.740758,1.046927,1.229756,1.441527,1.736660,1.957521,2.245059,2.413918,2.537679,2.668769,2.722076
909.8574,54.988,1.113573,0.514121,5.063629,1.874115,0.544662,8.799281,38.483103,0.397168,5.062403,0.810998,3.855927,4.333960,4.475106,4.545308,4.592607,4.628563,0.760222,0.765253,1.078545,1.269096,1.486462,1.787456,2.009463,2.293269,2.459280,2.581614,2.710207,2.763715
966.6881,53.473,0.968517,0.472914,5.138726,1.818284,0.544662,8.802948,38.176974,0.398535,5.123585,0.807445,3.894419,4.391620,4.533402,4.600707,4.645264,4.679118,0.757392,0.762520,1.076131,1.265319,1.482834,1.784431,2.008220,2.296975,2.466927,2.592247,2.724798,2.779381
913.0192,39.9279,1.425148,0.509889,4.891065,1.777688,0.544662,8.855085,38.319492,0.399707,5.131742,0.777698,3.707383,4.203195,4.370950,4.459993,4.520880,4.567270,0.750908,0.755847,1.061371,1.249804,1.459183,1.751726,1.966689,2.241809,2.405317,2.527878,2.663113,2.723799
1452.9154,71.5819,1.318358,0.533048,5.797629,2.013559,0.544662,8.935404,37.596094,0.404980,5.116646,0.770171,3.839278,4.320553,4.467114,4.544597,4.598212,4.639195,0.744832,0.749713,1.053940,1.244522,1.454257,1.753817,1.978358,2.271397,2.443510,2.569357,2.702946,2.758251
795.6664,20.3241,0.809649,0.56926,4.513687,1.30995,0.544662,8.826675,38.356587,0.398633,4.893208,0.786208,3.744301,4.312574,4.496536,4.571222,4.610600,4.636450,0.756402,0.761429,1.069048,1.257494,1.466978,1.758579,1.972247,2.247014,2.414345,2.542249,2.690270,2.758556
1028.6717,42.3865,1.036735,0.615589,5.075738,1.703217,0.544662,8.892517,38.099758,0.401758,4.854443,0.779413,3.802000,4.306134,4.448804,4.511144,4.549523,4.577487,0.751948,0.756869,1.062716,1.252974,1.462589,1.758708,1.978295,2.262999,2.432922,2.559491,2.696753,2.753834
781.6548,53.6587,0.662099,0.267444,4.773773,1.853301,0.544662,8.849851,39.578307,0.394727,5.422889,0.849641,3.908975,4.357025,4.482697,4.544636,4.587619,4.621542,0.785124,0.790124,1.109755,1.307576,1.527476,1.831919,2.053014,2.329319,2.489486,2.606598,2.725196,2.772657
1537.7785,106.4219,0.847394,0.321802,6.20825,2.232479,0.544662,8.829760,37.291024,0.402734,5.285988,0.795246,3.839224,4.246816,4.364473,4.431155,4.480175,4.519206,0.748357,0.753565,1.065930,1.253756,1.470630,1.773468,1.999539,2.289258,2.453564,2.571364,2.688565,2.734292
1046.1258,47.7246,1.208939,0.53883,5.196738,1.779377,0.544662,8.814047,37.620763,0.400977,5.070578,0.776664,3.810102,4.324297,4.479743,4.555182,4.604881,4.642253,0.743746,0.748875,1.056679,1.241995,1.454822,1.751249,1.972326,2.260548,2.432299,2.559800,2.699184,2.758714
1131.0066,35.8117,1.454029,0.61011,5.173662,1.62551,0.544662,8.887523,37.445388,0.404004,5.083034,0.748975,3.764004,4.327493,4.507884,4.593259,4.647292,4.686902,0.735773,0.740787,1.042066,1.226673,1.433289,1.725292,1.943921,2.232621,2.408682,2.540868,2.692275,2.759878
976.115,84.4653,1.686014,0.631666,5.531304,2.138678,0.544662,8.728586,38.864729,0.393359,5.205632,0.836925,3.967248,4.444147,4.595869,4.679145,4.736795,4.780339,0.760898,0.765975,1.085759,1.275434,1.501651,1.810960,2.039699,2.330878,2.497571,2.618534,2.743387,2.796593
923.2961,54.5935,0.861835,0.417383,5.11616,1.801398,0.544662,8.761105,38.265224,0.396777,5.263176,0.824150,3.967760,4.477906,4.620361,4.686669,4.730453,4.763907,0.761491,0.766682,1.084149,1.273767,1.495343,1.800491,2.027164,2.319792,2.491699,2.618078,2.750848,2.805116
1130.5055,67.9004,0.655669,0.439108,5.473003,1.958282,0.544662,8.760834,36.933458,0.401953,4.727093,0.776717,3.749247,4.171998,4.277150,4.324877,4.356649,4.381012,0.739261,0.744543,1.053283,1.236173,1.449573,1.745411,1.966046,2.250949,2.416362,2.536820,2.660097,2.707360
1370.3368,56.006,1.322697,0.549845,5.688286,1.847853,0.544662,8.770569,36.272422,0.404785,5.100953,0.745272,3.794548,4.320208,4.479401,4.558567,4.611502,4.651470,0.721057,0.726335,1.029659,1.208038,1.419194,1.713712,1.937171,2.234860,2.413518,2.544639,2.690407,2.752768
1572.1206,60.5024,0.753732,0.395655,5.825401,1.853954,0.544662,8.868131,36.070879,0.408594,4.991651,0.736395,3.765660,4.251546,4.381415,4.441098,4.480710,4.511147,0.724112,0.729291,1.029435,1.211250,1.417261,1.710648,1.933229,2.229365,2.406343,2.535616,2.675489,2.731511
842.0674,48.5086,1.445665,0.535193,4.876331,1.865314,0.544662,8.841238,39.210157,0.395801,5.197802,0.816096,3.837451,4.327962,4.489065,4.574813,4.633679,4.678501,0.767175,0.772074,1.085011,1.278405,1.495001,1.795359,2.015108,2.293670,2.457120,2.578461,2.708334,2.765190
1258.2412,90.9466,1.103632,0.448584,5.863827,2.160172,0.544662,8.746211,37.251002,0.400195,5.109619,0.793574,3.821893,4.255849,4.386062,4.458182,4.509717,4.549842,0.742956,0.748236,1.061004,1.245032,1.463659,1.764626,1.989297,2.278275,2.443883,2.563593,2.686069,2.736000
724.2363,27.8807,1.19693,0.565815,4.486073,1.567886,0.544662,8.784102,39.110830,0.394238,4.974574,0.812610,3.764045,4.267866,4.430418,4.507276,4.555725,4.591272,0.765523,0.770583,1.084270,1.273925,1.490013,1.785609,2.000467,2.271600,2.432535,2.553502,2.686707,2.746348
816.497,61.8958,1.441108,0.656316,5.040065,1.959138,0.544662,8.737362,39.175357,0.392480,5.031211,0.838145,3.926682,4.401445,4.542943,4.614375,4.662100,4.697720,0.766132,0.771270,1.091567,1.281185,1.506386,1.812199,2.036856,2.321517,2.486113,2.606547,2.731245,2.783326
1152.7663,83.0621,1.453034,0.63059,5.669879,2.137994,0.544662,8.780857,37.913788,0.398828,4.927626,0.796117,3.821573,4.265199,4.399935,4.472269,4.522097,4.559706,0.746966,0.752082,1.064006,1.250227,1.468265,1.769403,1.993163,2.279979,2.444955,2.564884,2.688774,2.739932
1063.3703,62.5384,1.086233,0.469299,5.381423,1.886617,0.544662,8.802066,38.174393,0.398535,5.308701,0.816022,3.980968,4.492990,4.641428,4.714911,4.764712,4.802846,0.758089,0.763151,1.077958,1.268847,1.488969,1.795090,2.023505,2.319799,2.493493,2.620733,2.754617,2.809749
1402.9242,99.6556,0.913726,0.497928,6.07851,2.192204,0.544662,8.771524,37.217109,0.401172,4.848616,0.796119,3.831435,4.235767,4.343585,4.399710,4.439012,4.469314,0.744726,0.750019,1.063533,1.248508,1.467371,1.769628,1.995379,2.284988,2.449381,2.567216,2.684197,2.728915
723.1643,29.3404,1.380673,0.584853,4.553184,1.600277,0.544662,8.692730,38.432703,0.393750,5.012294,0.799664,3.738603,4.253799,4.424168,4.507327,4.560732,4.600143,0.751318,0.756553,1.069684,1.252852,1.470534,1.764611,1.979923,2.254129,2.417163,2.539792,2.676611,2.738983
2177.0771,59.7719,1.503941,0.610793,6.288522,1.926353,0.544662,8.841441,34.530475,0.413672,4.826964,0.673627,3.589450,4.089161,4.244271,4.324047,4.377877,4.418354,0.688096,0.693478,0.983407,1.152776,1.351829,1.634537,1.852143,2.148065,2.328635,2.459784,2.610357,2.675483
753.0092,22.4064,0.792466,0.513218,4.481748,1.371627,0.544662,8.764222,38.295363,0.396777,4.929526,0.795955,3.755904,4.305555,4.479795,4.551978,4.591845,4.619121,0.756515,0.761604,1.071696,1.259094,1.471623,1.764639,1.979209,2.254053,2.420080,2.546266,2.690000,2.755390
684.3659,33.8065,0.781322,0.614532,4.488076,1.590545,0.544662,8.722919,39.210952,0.391797,4.828461,0.842789,3.884774,4.377791,4.513071,4.566832,4.597373,4.618845,0.773603,0.778830,1.100090,1.290124,1.513185,1.814775,2.034453,2.311471,2.474551,2.595550,2.723724,2.777048
685.8076,40.242,0.853751,0.380192,4.475138,1.75782,0.544662,8.823699,40.004067,0.392285,5.177823,0.854235,3.856572,4.308300,4.444768,4.512619,4.558612,4.594112,0.787839,0.792800,1.112803,1.310471,1.530322,1.832236,2.049480,2.318181,2.474593,2.589597,2.708555,2.758544
1324.2308,110.5478,1.406896,0.547893,6.142205,2.292723,0.544662,8.751645,37.934758,0.397754,5.120922,0.817620,3.895862,4.327777,4.463812,4.541574,4.596872,4.639338,0.752076,0.757338,1.075255,1.261746,1.485730,1.791956,2.019704,2.309871,2.473863,2.591638,2.710574,2.759885
1208.1951,55.8763,0.861061,0.379101,5.382368,1.89094,0.544662,8.874941,36.892076,0.405664,4.974817,0.746547,3.654374,4.103772,4.235049,4.301468,4.347423,4.383187,0.735076,0.740091,1.040055,1.225155,1.429211,1.719171,1.935184,2.215630,2.381467,2.503942,2.634951,2.688961
953.2015,42.1317,1.545166,0.657622,5.023632,1.73573,0.544662,8.849878,38.620216,0.398340,5.083766,0.793507,3.857239,4.389941,4.556724,4.637429,4.689460,4.727761,0.754511,0.759418,1.068495,1.258768,1.473012,1.772559,1.994392,2.281530,2.452723,2.580435,2.720846,2.781923
1749.7941,82.2891,1.554503,0.637454,6.263791,2.117917,0.544662,8.762596,36.014876,0.405566,4.904306,0.740960,3.743744,4.208111,4.350987,4.427662,4.480370,4.520097,0.715024,0.720371,1.023990,1.200213,1.412305,1.707368,1.931360,2.227393,2.400804,2.526076,2.661081,2.717670
882.4042,46.5066,1.109976,0.59973,5.014866,1.741486,0.544662,8.706457,37.908123,0.396289,4.998347,0.804872,3.882158,4.398414,4.545678,4.611977,4.653731,4.684473,0.749422,0.754706,1.069656,1.253705,1.474229,1.774747,1.998269,2.287997,2.459446,2.586301,2.722842,2.780160
873.6103,42.2399,1.108848,0.533422,4.880387,1.708942,0.544662,8.837533,38.849014,0.397070,5.124797,0.814719,3.895591,4.414733,4.569854,4.642353,4.688966,4.723720,0.765551,0.770555,1.084320,1.276617,1.493549,1.794892,2.016920,2.301867,2.470859,2.596669,2.732212,2.789775
1108.6084,53.4288,1.419074,0.561326,5.367214,1.840664,0.544662,8.785216,37.491738,0.400586,5.190128,0.778912,3.856307,4.383726,4.547735,4.630622,4.686235,4.728195,0.740031,0.745150,1.053476,1.238046,1.453034,1.751902,1.975929,2.269545,2.444217,2.573244,2.714654,2.775649
1353.8803,66.7183,0.574665,0.230543,5.650458,1.930786,0.544662,8.863290,36.690986,0.406055,5.304286,0.758132,3.749629,4.192978,4.309703,4.366277,4.405870,4.437381,0.736855,0.742045,1.046212,1.230842,1.439283,1.733995,1.955024,2.243466,2.412765,2.536396,2.665340,2.715602
696.4613,32.5192,1.391997,0.569802,4.458031,1.65702,0.544662,8.856026,40.509859,0.391406,5.207246,0.852408,3.910651,4.421474,4.589176,4.672727,4.727386,4.768109,0.787780,0.792672,1.112490,1.310626,1.531936,1.835496,2.054610,2.328256,2.489544,2.609869,2.739510,2.797048
1373.6459,72.0373,1.064167,0.446689,5.81044,1.974387,0.544662,8.803909,37.006764,0.403027,5.222392,0.779806,3.886067,4.374855,4.516455,4.589087,4.639422,4.678326,0.739202,0.744354,1.053167,1.238706,1.453995,1.755478,1.982683,2.280716,2.455436,2.582527,2.716943,2.771863
757.2099,31.6655,1.194641,0.549793,4.581403,1.570169,0.544662,8.838920,39.694302,0.393945,5.226317,0.836145,3.933147,4.480445,4.653475,4.733526,4.783507,4.820122,0.777491,0.782390,1.098921,1.294962,1.514082,1.817110,2.038345,2.319733,2.487504,2.613434,2.751500,2.812343
1409.6106,86.1291,1.291189,0.637654,6.019217,2.101235,0.544662,8.767950,37.293930,0.400781,4.936002,0.792428,3.892400,4.347770,4.475363,4.540179,4.584091,4.617095,0.740737,0.745941,1.058293,1.242999,1.462636,1.766511,1.994861,2.291584,2.462505,2.585741,2.712609,2.763229
1131.2671,64.695,1.540225,0.652449,5.413436,1.995093,0.544662,8.912847,38.608228,0.400488,4.987200,0.792188,3.840253,4.314895,4.460741,4.536471,4.587640,4.625957,0.756193,0.761089,1.069970,1.261855,1.475282,1.775844,1.998442,2.284519,2.451724,2.574697,2.704378,2.758560
1349.6626,68.7517,0.939517,0.416367,5.747119,1.947498,0.544662,8.793969,36.731266,0.403711,5.149886,0.770099,3.836511,4.316236,4.451883,4.519929,4.566871,4.603244,0.735200,0.740465,1.048441,1.231434,1.445286,1.743959,1.969089,2.264684,2.438441,2.565054,2.699219,2.753636
1443.0331,74.4362,0.920836,0.535928,5.89231,1.968019,0.544662,8.834974,37.174192,0.403320,4.968295,0.785615,3.919576,4.392688,4.515254,4.572190,4.609905,4.638443,0.743564,0.748706,1.058882,1.246191,1.462276,1.765820,1.994638,2.294435,2.469307,2.595875,2.726938,2.777759
954.8837,59.4507,1.369519,0.543053,5.184692,1.946629,0.544662,8.785865,38.254851,0.397656,5.110624,0.800530,3.825782,4.305816,4.456718,4.536479,4.591354,4.633162,0.752971,0.758113,1.070833,1.257809,1.475319,1.774724,1.996182,2.280128,2.446151,2.568531,2.698532,2.754102
1855.5866,71.2077,1.413474,0.643044,6.193677,1.997132,0.544662,8.858992,36.096512,0.408203,4.898392,0.732166,3.773325,4.259141,4.400868,4.472188,4.520012,4.555814,0.717862,0.723070,1.023736,1.203239,1.411656,1.706452,1.930970,2.230249,2.407967,2.536738,2.676890,2.734622
675.6886,18.8403,0.717762,0.571743,4.288226,1.295851,0.544662,8.759051,39.015508,0.393750,4.848315,0.819185,3.779040,4.320942,4.494380,4.563717,4.599516,4.622640,0.769180,0.774346,1.090010,1.279243,1.495494,1.790338,2.004163,2.274231,2.436526,2.559822,2.699476,2.763488
1040.7471,44.319,0.981742,0.556397,5.181903,1.684147,0.544662,8.781304,37.372502,0.400879,5.015813,0.780049,3.865110,4.402633,4.554423,4.620160,4.660594,4.690220,0.742258,0.747418,1.056055,1.240874,1.455053,1.753165,1.976584,2.270210,2.446343,2.577046,2.720553,2.780747
616.3292,37.2451,1.092177,0.460911,4.301556,1.760737,0.544662,8.830845,41.090697,0.388379,5.212719,0.884127,3.920193,4.376139,4.521401,4.596321,4.647296,4.686301,0.802688,0.807620,1.133359,1.334625,1.559547,1.865132,2.082898,2.348646,2.502901,2.615686,2.732157,2.782327
1335.4879,101.9086,0.609525,0.204846,6.01073,2.16388,0.544662,8.809005,37.821480,0.400098,5.688939,0.824764,3.943560,4.355987,4.464466,4.522932,4.566112,4.601064,0.760566,0.765764,1.083363,1.274635,1.496386,1.804396,2.033565,2.325749,2.490827,2.608739,2.723477,2.766504
1508.9126,60.1867,1.410656,0.630541,5.806623,1.912379,0.544662,8.855574,36.499581,0.406543,4.913376,0.736853,3.750912,4.248584,4.396805,4.470492,4.519486,4.556105,0.723047,0.728194,1.028864,1.209632,1.417331,1.710629,1.932595,2.227024,2.402845,2.531667,2.673186,2.732611
834.8484,37.9523,1.518614,0.599956,4.783333,1.735426,0.544662,8.826731,38.921817,0.396484,5.074597,0.800204,3.788013,4.296057,4.462953,4.547634,4.603697,4.645558,0.758891,0.763803,1.073729,1.264160,1.478358,1.775360,1.993023,2.270586,2.435127,2.558299,2.693412,2.753505
1216.0059,86.2425,1.24366,0.56303,5.71583,2.184091,0.544662,8.784125,37.216240,0.401562,4.776596,0.770643,3.688411,4.097772,4.221928,4.290073,4.337845,4.374354,0.737364,0.742517,1.049389,1.232663,1.445246,1.739971,1.958923,2.239255,2.400317,2.517405,2.637884,2.687111
703.9572,32.5525,0.977011,0.538355,4.488581,1.609685,0.544662,8.781218,39.468570,0.392773,4.987392,0.836712,3.855631,4.352081,4.501149,4.568283,4.609953,4.640519,0.775897,0.780928,1.098855,1.292113,1.511775,1.812299,2.030507,2.304902,2.466744,2.587339,2.716589,2.772154
722.9785,60.0966,0.75373,0.353372,4.731231,1.930293,0.544662,8.833332,40.188894,0.391895,5.229594,0.873545,3.956723,4.389759,4.510273,4.570673,4.612651,4.645486,0.794596,0.799629,1.124434,1.323930,1.548365,1.855981,2.078087,2.352611,2.510350,2.624513,2.737715,2.782526
1448.9407,92.5432,1.59049,0.656571,6.079854,2.189966,0.544662,8.807693,37.586598,0.400977,4.980397,0.787952,3.854404,4.306752,4.445802,4.521373,4.573473,4.612678,0.741519,0.746588,1.056797,1.243080,1.460345,1.763353,1.990173,2.283412,2.451930,2.573747,2.700187,2.752440
1264.4541,59.5814,0.963306,0.352571,5.587338,1.872109,0.544662,8.754737,36.373931,0.403906,5.374509,0.758757,3.797258,4.301199,4.452010,4.529279,4.583071,4.625119,0.727976,0.733284,1.038993,1.219052,1.431248,1.726703,1.949770,2.244320,2.419498,2.548043,2.688065,2.747095
755.3381,28.5453,1.361179,0.634599,4.566533,1.576459,0.544662,8.785296,38.955694,0.394922,4.946788,0.803520,3.763160,4.277798,4.444078,4.522362,4.571280,4.606812,0.759724,0.764723,1.076100,1.264943,1.480107,1.775485,1.991081,2.264957,2.428008,2.550765,2.687002,2.748149
1730.5416,88.8142,1.111642,0.513032,6.291111,2.110285,0.544662,8.785739,36.406518,0.404687,5.003328,0.767245,3.839064,4.290822,4.418857,4.485892,4.532570,4.568424,0.729485,0.734755,1.042712,1.224689,1.440071,1.740630,1.968194,2.266916,2.439944,2.564316,2.693781,2.745459
1233.3846,57.8063,1.155296,0.537171,5.54568,1.863921,0.544662,8.773750,36.782939,0.402930,5.027301,0.763654,3.812057,4.315064,4.461249,4.532339,4.579655,4.615409,0.731465,0.736646,1.042383,1.224487,1.437192,1.733832,1.957303,2.251649,2.426481,2.554849,2.694165,2.752316
